,id,name,bic,transaction_total_days,countries,logo
106,KIELER_VOLKSBANK_GENODEF1KIL,Kieler Volksbank,GENODEF1KIL,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
107,KLARNA_KLRNSESS,Klarna Bank AB,KLRNSESS,730,"['SE', 'FI', 'DE', 'DK', 'AT', 'GB', 'NL', 'NO']",https://cdn.nordigen.com/ais/KLARNA_KLRNSESS.png
108,KONTIST_SOBKDEBB,Kontist,SOBKDEBB,730,['DE'],https://cdn.nordigen.com/ais/KONTIST_SOBKDEBB.png
109,KSSK_KAUFBEUREN_BYLADEM1KFB,Kreis- und Stadtsparkasse Kaufbeuren,BYLADEM1KFB,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
110,KSSK_WASSERBURG_BYLADEM1WSB,Kreis- und Stadtsparkasse Wasserburg,BYLADEM1WSB,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
111,KSK_AHRWEILER_MALADE51AHR,Kreissparkasse Ahrweiler,MALADE51AHR,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
112,KSK_ANHALT_BITTERFELD_NOLADE21BTF,Kreissparkasse Anhalt-Bitterfeld,NOLADE21BTF,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
113,KSK_AUGSBURG_BYLADEM1AUG,Kreissparkasse Augsburg,BYLADEM1AUG,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
114,KSK_BAUTZEN_SOLADES1BAT,Kreissparkasse Bautzen,SOLADES1BAT,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
115,KSK_BERSENBRUCK_NOLADE21BEB,Kreissparkasse Bersenbrück,NOLADE21BEB,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
116,KSK_BIBERACH_SBCRDE66XXX,Kreissparkasse Biberach,SBCRDE66XXX,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
117,KSK_BIRKENFELD_BILADE55XXX,Kreissparkasse Birkenfeld,BILADE55XXX,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
118,KSK_BITBURG_PRUM_MALADE51BIT,Kreissparkasse Bitburg-Prüm,MALADE51BIT,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
119,KSK_BOBLINGEN_BBKRDE6BXXX,Kreissparkasse Böblingen,BBKRDE6BXXX,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
120,KSK_BORDE_NOLADE21HDL,Kreissparkasse Börde,NOLADE21HDL,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
121,KSK_DOBELN_SOLADES1DLN,Kreissparkasse Döbeln ,SOLADES1DLN,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
122,KSK_DUSSELDORF_WELADED1KSD,Kreissparkasse Düsseldorf,WELADED1KSD,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
123,KSK_EICHSFELD_HELADEF1EIC,Kreissparkasse Eichsfeld,HELADEF1EIC,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
124,KSK_ESSLINGEN_NURTINGEN_ESSLDE66XXX,Kreissparkasse Esslingen-Nürtingen,ESSLDE66XXX,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
125,KSK_EUSKIRCHEN_WELADED1EUS,Kreissparkasse Euskirchen,WELADED1EUS,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
126,KSK_FREUDENSTADT_SOLADES1FDS,Kreissparkasse Freudenstadt,SOLADES1FDS,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
127,KSK_GARMISCH_PARTENKIRCHEN_BYLADEM1GAP,Kreissparkasse Garmisch-Partenkirchen,BYLADEM1GAP,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
128,KSK_GELNHAUSEN_HELADEF1GEL,Kreissparkasse Gelnhausen,HELADEF1GEL,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
129,KSK_GOTHA_HELADEF1GTH,Kreissparkasse Gotha,HELADEF1GTH,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
130,KSK_GRAFSCHAFT_DIEPHOLZ_BRLADE21DHZ,Kreissparkasse Grafschaft Diepholz,BRLADE21DHZ,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
131,KSK_GROSS_GERAU_HELADEF1GRG,Kreissparkasse Groß-Gerau,HELADEF1GRG,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
132,KSK_GOPPINGEN_GOPSDE6GXXX,Kreissparkasse Göppingen,GOPSDE6GXXX,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
133,KSK_HALLE_WESTF_WELADED1HAW,Kreissparkasse Halle (Westf.),WELADED1HAW,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
